x1,x2,x3,x4,survived
94,7,61,28,0
73,40,43,7,0
76,43,8,28,1
39,89,40,30,0
8,15,55,9,1
3,46,63,81,1
77,5,47,61,0
13,96,98,38,0
40,90,10,5,0
16,38,51,61,1
4,60,3,34,1
99,95,26,57,0
72,96,34,70,0
22,24,36,13,1
31,74,59,89,1
22,94,28,86,0
68,10,23,37,1
17,19,81,75,0
11,57,49,15,1
35,73,28,25,1
26,68,71,15,1
56,94,39,16,0
4,28,59,86,0
59,96,10,70,1
95,44,33,30,0
9,65,24,74,1
70,13,90,61,1
15,61,99,25,0
16,53,76,14,0
77,69,74,58,1
52,87,56,50,1
79,63,75,68,1
79,89,92,78,1
7,67,72,95,1
42,8,33,50,0
17,2,24,0,0
73,33,64,76,0
90,33,64,85,1
28,11,83,74,1
68,47,75,12,0
55,80,32,56,1
27,94,20,4,0
41,68,98,8,1
11,93,33,2,1
58,68,91,57,1
69,78,22,24,1
63,47,5,65,0
67,34,49,80,1
77,97,14,96,0
69,38,73,78,1
83,73,43,11,1
86,73,52,4,0
4,88,37,53,1
63,52,62,24,0
16,45,57,56,0
60,15,3,47,1
86,84,44,44,1
98,81,45,88,1
39,98,82,16,1
10,69,69,34,0
43,13,36,1,1
90,71,81,1,1
11,14,46,39,0
19,97,80,67,1
5,34,65,72,1
11,24,75,24,0
16,34,84,33,0
0,3,76,3,1
88,27,65,51,1
91,51,2,47,1
17,81,18,10,1
15,27,41,31,1
5,79,4,78,1
72,70,68,72,0
82,51,15,63,1
59,11,19,43,1
8,86,19,14,0
98,51,48,18,0
61,46,16,12,1
33,15,91,86,1
48,42,69,12,0
29,6,42,4,1
27,3,2,90,0
29,76,93,53,0
38,92,47,69,1
68,63,68,61,1
73,94,49,26,1
93,45,5,7,1
83,59,50,56,0
38,4,20,12,0
37,24,67,12,1
98,48,15,11,0
65,58,55,7,1
31,38,17,47,0
93,67,23,41,1
6,15,68,43,0
84,1,49,7,1
88,50,34,8,0
4,20,84,86,1
95,35,4,39,0
73,29,1,49,0
69,92,19,37,0
90,46,68,87,0
7,47,39,31,0
37,52,55,64,0
12,6,97,0,0
76,40,85,52,1
6,11,11,5,1
74,37,9,26,1
87,53,34,69,0
83,54,19,64,1
82,30,83,65,1
80,14,99,61,0
47,31,9,30,1
21,25,50,43,0
72,82,61,81,0
32,29,72,3,1
23,95,57,62,0
75,75,83,26,0
91,2,32,43,0
48,58,3,3,1
81,18,50,5,0
51,49,16,92,1
74,0,36,78,0
22,44,86,73,0
68,31,1,44,0
1,42,81,70,1
15,94,93,46,0
31,57,1,50,0
65,51,75,87,0
90,35,64,22,0
39,37,26,91,1
82,66,31,0,1
90,18,35,77,0
36,37,87,35,0
48,84,2,60,1
56,39,15,87,0
42,40,58,31,0
73,41,7,18,0
84,84,56,77,1
34,84,32,68,0
14,8,88,39,0
5,14,97,58,0
70,23,17,81,1
92,94,43,43,1
93,68,94,85,0
74,38,72,57,0
78,77,91,57,1
39,18,53,32,1
94,33,61,92,1
50,38,23,71,0
87,70,95,67,1
59,91,12,80,0
83,91,80,87,1
61,60,49,16,1
72,14,36,73,1
8,57,0,79,1
31,20,23,24,0
96,42,19,10,1
45,26,26,11,0
73,48,4,63,0
34,0,92,98,0
73,89,45,56,1
37,82,60,58,0
91,27,98,72,0
76,11,90,19,1
73,19,38,59,1
46,99,25,42,1
20,93,35,95,0
10,47,57,12,1
56,88,7,43,0
95,4,90,96,0
46,55,79,86,0
36,7,98,59,0
22,35,27,5,0
37,72,48,23,0
77,39,62,9,0
85,55,86,93,1
81,10,81,6,0
11,39,60,12,0
12,47,33,44,1
93,20,16,27,0
79,97,96,41,1
25,72,11,14,1
70,93,92,2,0
71,97,66,37,0
94,48,39,22,1
66,46,43,1,0
74,22,83,83,0
87,97,84,29,0
32,48,44,78,1
15,88,11,87,1
66,17,12,53,0
89,15,18,20,0
94,82,16,45,0
57,27,29,66,1
47,54,72,97,0
82,64,11,35,1
48,27,72,66,1
81,76,25,29,1
90,41,44,75,0
50,41,17,52,1
92,80,24,78,1
31,78,50,23,1
38,85,19,48,1
76,19,73,16,1
99,5,25,15,0
81,22,30,69,1
41,13,17,49,1
51,67,91,15,1
66,96,37,66,1
82,18,83,61,1
72,5,90,67,0
32,48,96,51,0
66,5,78,82,0
30,16,48,3,1
63,19,21,79,1
41,62,27,53,1
74,78,76,33,1
71,26,47,99,1
79,70,40,48,1
36,82,94,27,1
27,77,39,63,1
34,62,81,61,1
41,91,60,88,0
89,90,28,54,0
95,32,77,72,0
89,8,85,19,1
13,53,34,82,0
14,58,81,83,0
91,41,81,5,0
4,74,63,13,1
27,5,40,26,0
87,17,11,27,0
24,24,87,62,1
32,14,51,76,0
37,80,47,72,0
31,13,68,3,0
76,53,47,93,0
9,19,74,8,0
60,38,99,10,0
14,55,78,52,1
35,14,90,21,1
64,39,91,65,1
36,23,11,74,1
42,62,68,64,0
55,22,75,38,1
53,99,65,57,1
27,98,13,8,0
80,97,77,83,0
76,62,66,39,0
9,51,11,77,1
82,90,11,17,1
12,7,88,73,1
80,77,69,84,0
78,94,11,85,1
57,11,93,60,1
43,57,14,68,0
62,17,50,53,1
84,42,32,57,1
33,25,2,59,1
24,90,93,57,0
58,62,1,64,1
18,26,56,56,1
89,66,57,10,0
31,3,96,47,1
0,43,9,73,0
0,87,49,2,1
1,85,23,51,0
75,2,91,64,0
57,95,0,40,1
54,90,70,13,0
88,83,53,80,1
75,9,18,28,1
78,38,90,49,1
66,4,5,65,0
79,87,84,36,1
46,98,59,9,1
24,27,54,21,0
46,12,82,44,1
64,77,35,95,0
42,79,11,32,0
87,69,17,73,0
41,97,93,43,0
16,34,71,15,1
43,7,2,9,1
10,75,5,62,1
46,72,82,78,1
57,52,9,10,0
87,90,47,79,0
29,91,19,73,1
11,53,25,90,1
78,72,92,23,1
45,67,58,86,0
60,56,63,91,1
35,35,2,75,0
70,59,32,5,1
13,10,73,19,0
68,68,90,64,1
24,42,4,15,0
0,27,54,32,1
27,76,81,99,0
35,84,54,11,1
39,79,27,11,0
70,42,58,17,1
53,15,5,38,0
45,11,65,87,0
16,53,69,18,0
99,30,31,99,0
70,96,51,48,0
60,71,32,90,0
97,35,77,39,0
58,53,92,40,0
50,36,72,12,0
83,33,61,25,0
80,14,17,4,0
30,3,47,64,1
73,97,14,16,1
36,93,41,40,1
62,93,71,62,0
67,60,6,25,1
49,62,88,94,1
44,88,36,41,0
53,91,41,23,0
99,86,34,37,0
11,97,74,71,0
31,46,42,72,1
9,7,27,73,1
66,21,84,34,0
76,74,26,47,0
6,76,96,94,0
82,67,12,46,0
69,34,79,24,1
15,6,61,2,1
29,51,18,41,1
27,61,70,22,1
54,78,52,29,1
4,5,77,68,1
31,16,87,68,0
33,49,41,17,1
69,73,89,74,0
51,48,56,36,0
1,86,69,72,1
54,83,62,27,1
17,88,87,12,1
35,31,61,5,0
98,45,18,58,0
61,12,49,57,1
23,91,42,92,1
12,94,90,6,1
36,7,37,50,0
81,47,12,77,1
60,19,34,6,0
57,90,88,41,0
47,49,76,35,1
42,29,82,1,1
25,16,95,85,0
85,46,71,5,1
68,15,25,58,0
40,38,78,14,0
34,54,14,21,1
83,81,53,93,0
97,21,63,47,0
59,6,70,15,1
66,64,32,56,1
0,5,6,94,1
67,71,96,11,1
69,83,93,43,0
95,6,77,84,1
68,39,76,12,1
79,75,95,78,1
17,9,51,46,1
89,20,85,20,1
7,6,12,98,1
58,27,44,45,1
31,59,33,49,0
85,12,79,73,1
38,68,39,86,0
36,42,18,85,1
3,41,83,89,0
0,82,60,13,1
91,5,44,25,1
1,16,68,68,0
92,55,95,25,1
73,23,24,66,0
59,49,63,3,0
6,55,26,94,0
3,65,9,43,1
56,68,22,18,1
80,87,99,11,1
82,52,89,85,0
38,99,40,21,0
60,65,70,82,1
28,77,15,76,1
94,29,36,46,0
2,94,57,49,0
3,65,6,9,1
64,30,37,18,0
22,29,68,42,1
56,71,18,15,0
8,71,1,28,1
60,23,44,65,0
46,13,32,54,1
49,44,22,66,1
60,82,61,68,0
40,19,89,49,0
41,77,6,9,1
60,55,58,52,0
73,85,47,7,1
71,94,19,81,1
56,9,76,69,1
86,79,59,56,0
29,44,40,11,0
48,50,76,97,0
78,39,95,9,0
45,41,33,34,1
82,61,1,52,1
84,1,74,88,0
42,41,41,91,0
45,15,52,57,1
28,4,83,20,0
5,16,6,2,1
55,95,50,6,0
29,70,36,82,0
33,13,55,14,0
73,23,14,47,1
2,62,73,35,0
66,98,58,27,1
1,14,52,21,1
44,10,16,42,0
56,4,96,82,0
73,18,58,79,1
31,2,15,83,0
27,86,61,35,0
81,86,14,6,1
40,89,89,60,0
2,27,51,9,1
37,33,51,87,0
1,73,76,61,0
70,4,54,60,1
44,6,59,27,1
3,5,82,79,1
14,91,43,27,1
14,49,74,82,1
59,85,25,96,0
70,65,90,45,0
26,77,25,3,0
5,21,39,21,1
96,8,2,65,0
45,29,79,84,0
50,13,65,38,1
21,57,14,22,0
8,37,51,3,0
67,27,57,13,0
44,81,87,12,1
52,70,15,95,0
63,7,13,1,0
81,67,30,4,1
88,73,97,62,1
78,66,61,78,0
52,67,1,57,0
25,49,91,57,0
86,81,84,87,0
85,37,12,71,1
90,55,47,25,0
23,61,59,62,0
71,74,40,34,1
91,45,84,59,1
73,1,23,55,0
5,51,34,27,0
48,27,7,42,0
70,13,68,29,0
36,30,94,33,0
4,66,15,19,1
66,3,21,93,0
64,0,67,55,1
49,79,72,83,1
80,44,81,39,1
39,92,33,6,0
18,60,88,90,0
48,10,66,70,1
4,61,55,7,0
88,94,41,84,1
70,4,52,47,0
2,79,11,91,1
14,79,40,1,0
72,91,15,42,0
88,60,29,62,0
83,46,4,76,0
88,54,57,58,1
58,84,21,83,0
38,95,58,25,1
39,69,48,72,0
76,48,21,8,1
44,25,75,54,0
81,60,77,99,1
11,53,53,19,0
52,86,22,68,1
82,24,52,36,1
24,56,66,40,0
18,75,22,65,0
50,50,74,67,0
78,91,83,31,0
86,6,15,62,0
87,96,27,95,1
80,23,26,47,1
33,75,17,27,0
15,62,70,49,0
54,36,73,22,1
75,22,77,97,0
87,78,29,93,0
52,47,23,26,0
47,66,17,32,1
80,98,43,95,1
29,13,3,11,1
89,74,69,41,1
53,67,28,35,1
43,54,10,43,0
65,35,55,53,1
6,41,35,0,1
48,38,73,56,0
83,9,64,92,1
97,71,18,55,0
77,32,95,56,0
40,89,80,69,1
71,59,51,91,0
45,94,88,30,1
57,67,35,12,1
65,67,55,1,0
18,24,1,60,0
32,97,99,69,0
89,40,26,13,1
83,81,39,81,0
69,66,50,8,1
12,9,10,93,0
75,24,25,14,0
83,34,90,91,0
65,87,69,74,1
78,19,66,88,0
20,46,98,38,1
44,14,59,24,1
57,94,51,98,1
26,96,85,34,1
52,90,32,48,0
43,83,80,98,1
37,23,29,8,0
20,90,8,84,0
85,2,92,9,1
18,38,64,95,1
92,34,49,84,1
96,79,18,59,1
17,51,27,21,0
80,35,91,52,1
55,54,42,31,0
42,24,62,94,0
29,75,42,71,0
4,71,7,89,0
45,30,67,15,0
47,67,24,5,1
0,67,40,19,1
19,85,35,58,1
88,54,81,7,0
48,74,26,57,1
31,91,28,3,0
37,9,35,44,1
41,41,10,49,1
45,6,35,46,0
98,23,80,69,0
85,17,99,26,1
26,77,81,84,0
59,45,91,31,1
31,13,78,31,0
23,68,77,51,1
79,91,21,40,0
73,2,13,23,1
27,90,84,60,1
19,0,98,42,0
63,17,51,51,1
88,72,84,0,1
19,17,19,3,0
40,69,76,9,1
7,19,62,85,1
1,17,33,98,0
95,48,43,65,0
8,22,4,14,0
55,89,55,92,0
92,20,17,16,1
30,8,59,75,1
41,68,98,97,0
30,93,44,48,1
19,45,12,56,0
19,25,14,54,1
18,6,39,17,1
41,33,93,47,0
46,1,29,66,0
81,51,36,86,1
86,82,60,46,1
87,14,23,63,0
45,5,38,23,0
54,73,16,32,0
49,45,14,8,1
16,48,21,30,0
60,92,6,96,0
91,36,97,74,0
38,22,12,45,1
9,41,32,60,0
37,60,67,55,0
44,66,29,86,0
50,54,13,98,1
60,36,81,15,1
15,43,16,5,1
5,36,59,82,0
56,91,79,45,1
49,91,41,29,0
21,36,31,65,1
14,30,42,46,1
52,73,85,33,1
87,2,49,43,1
77,43,4,74,1
86,88,92,64,0
53,55,76,64,1
70,58,6,36,1
34,38,16,55,1
55,76,92,46,1
0,84,31,37,1
5,97,26,37,0
8,16,50,70,0
18,60,93,74,0
2,49,97,60,0
60,2,20,38,0
17,27,72,51,0
84,24,96,50,0
95,95,17,20,1
17,91,39,43,0
5,48,99,9,0
24,88,10,22,1
18,46,0,67,1
17,6,29,71,1
63,67,11,29,0
57,48,32,6,1
34,86,31,92,0
52,99,56,88,1
0,84,28,32,1
48,31,28,7,1
36,99,17,97,0
66,42,42,46,0
72,21,45,48,0
43,28,71,44,1
18,26,28,93,1
59,11,68,35,1
36,52,17,9,0
32,23,58,38,1
55,94,10,35,0
86,17,93,35,0
67,19,46,68,0
93,92,30,73,1
38,83,55,50,0
0,92,74,8,1
2,38,20,61,0
75,32,61,38,0
19,71,7,26,1
19,59,92,3,0
28,52,57,86,1
57,19,71,34,1
27,66,24,50,0
35,13,79,97,1
6,51,45,2,1
58,61,74,64,0
90,37,16,5,1
22,39,9,56,0
94,41,99,98,0
1,43,32,59,1
22,5,25,31,0
64,74,40,35,1
83,83,43,3,0
56,15,39,82,0
2,42,34,53,0
18,79,84,17,1
54,35,15,52,1
38,39,86,47,1
97,53,25,73,1
44,45,41,33,0
11,63,88,31,0
85,60,92,5,1
47,35,97,25,1
24,12,31,11,0
88,42,12,42,1
73,16,57,99,0
57,5,56,38,1
42,0,99,79,0
51,88,62,5,0
84,36,28,53,0
47,87,87,32,1
84,18,57,59,1
19,78,13,96,0
86,85,6,10,0
88,40,74,9,0
0,13,66,41,0
98,25,66,76,1
9,4,10,41,1
15,24,93,44,1
76,90,53,93,1
44,40,78,45,1
72,77,88,89,1
44,12,94,78,0
18,92,33,82,0
37,12,0,86,1
58,23,93,80,1
30,58,76,79,1
48,8,94,60,1
7,76,46,57,0
24,13,64,53,1
92,47,59,96,0
17,2,84,86,1
6,76,24,14,0
84,33,9,32,1
25,21,4,42,0
15,76,96,98,1
37,10,64,71,1
33,39,31,7,0
23,91,77,71,1
10,66,26,67,0
80,88,49,97,1
32,55,13,75,0
76,33,32,11,1
43,87,96,12,1
1,8,31,39,1
17,33,42,86,0
83,93,85,25,1
79,73,33,82,0
4,79,14,1,1
43,54,29,21,0
59,61,85,22,1
4,57,23,87,0
31,35,83,48,0
44,3,83,81,0
64,2,49,56,0
61,68,89,94,1
68,99,62,68,0
99,38,49,46,0
30,44,84,44,1
96,56,89,43,1
13,95,23,65,0
94,57,89,27,0
71,89,85,24,1
38,84,57,84,0
86,18,68,33,0
78,27,43,68,0
84,69,47,55,1
35,77,24,75,1
83,23,73,22,0
3,93,97,17,1
20,64,51,3,0
25,54,74,69,0
50,44,59,71,1
42,15,94,64,1
70,59,15,20,0
34,25,28,77,0
51,37,25,96,0
62,36,11,90,0
77,1,88,73,0
86,4,86,55,1
16,46,92,16,1
42,39,46,69,1
11,70,45,18,1
46,58,74,7,1
4,30,94,6,0
28,43,20,10,1
41,80,33,19,1
18,9,24,72,1
56,12,51,73,1
46,34,9,19,1
84,77,65,76,1
54,2,63,2,1
64,36,82,64,0
7,38,46,62,1
66,73,82,71,1
35,79,31,38,1
31,49,6,12,1
65,33,96,96,0
79,14,15,7,1
77,27,4,94,0
84,11,57,55,1
67,91,29,16,0
28,99,78,17,1
21,84,8,42,1
99,5,46,70,1
39,71,61,91,1
74,43,61,1,1
46,76,40,80,0
14,48,49,44,1
71,43,8,46,1
79,57,43,15,1
20,40,83,53,1
13,67,18,48,0
93,79,49,4,0
25,53,70,14,1
28,61,67,65,0
53,53,32,50,1
57,77,24,83,1
13,10,50,84,0
10,21,73,60,0
49,38,45,57,1
35,76,74,81,0
92,10,28,52,0
84,80,61,68,1
97,3,87,88,0
0,68,92,27,0
57,92,99,29,1
5,68,5,34,0
75,60,13,66,1
39,48,86,21,1
87,32,34,64,1
47,11,30,77,1
12,22,39,27,1
14,43,74,87,0
29,1,47,65,1
21,36,85,44,0
23,68,9,83,0
72,98,67,16,0
68,90,98,53,0
44,78,77,46,0
95,77,16,3,0
18,21,77,10,1
82,49,85,65,1
64,71,52,64,1
59,17,5,56,0
65,39,49,82,0
46,68,71,91,0
31,6,11,8,0
39,88,93,40,1
79,37,71,57,1
67,17,54,60,1
55,80,83,47,0
69,25,32,93,1
86,42,56,21,0
90,91,22,30,0
15,27,55,56,0
33,21,50,8,1
33,74,44,89,1
46,43,32,29,1
61,58,51,33,0
77,24,35,28,1
86,59,40,50,0
56,14,79,91,1
0,65,67,92,1
19,38,91,96,0
10,7,82,33,0
14,78,86,77,0
34,3,90,63,1
2,65,63,56,1
2,95,49,79,0
4,15,82,50,1
30,36,44,59,0
15,60,70,98,1
52,17,21,72,0
23,63,94,42,0
27,22,48,70,1
29,38,74,47,1
52,63,38,71,1
6,44,50,17,1
4,20,24,92,1
27,40,17,36,0
61,86,65,59,0
7,40,49,79,1
89,77,37,39,1
83,19,40,52,0
19,14,88,92,1
58,92,75,54,1
19,3,97,29,0
5,68,79,15,0
93,48,92,15,1
72,38,33,69,0
52,87,69,87,0
88,60,65,22,0
97,41,35,59,1
67,42,41,18,1
9,44,5,7,0
83,13,65,98,0
48,29,99,70,1
32,5,25,92,0
44,47,36,79,1
46,69,82,88,1
33,23,53,21,1
21,90,31,8,0
77,24,43,26,1
69,12,43,34,0
86,4,66,70,1
54,98,8,36,1
87,22,45,73,0
61,77,25,79,1
70,34,98,75,1
70,53,49,88,0
59,63,8,55,1
25,38,36,5,1
22,48,33,16,1
89,81,71,57,1
4,96,2,88,0
28,24,16,99,0
62,65,70,64,0
29,59,84,14,1
80,66,62,59,0
8,68,88,90,0
96,89,25,86,1
99,84,35,45,1
66,68,28,37,1
69,25,49,61,1
34,76,52,80,1
88,63,43,6,1
18,43,61,44,1
12,93,65,54,1
95,59,32,11,0
47,37,23,54,1
99,95,72,77,1
93,30,3,3,0
44,63,63,66,1
93,36,8,54,1
41,64,76,61,0
71,50,94,72,0
96,96,6,64,0
79,11,29,34,1
76,1,31,18,1
91,10,70,80,0
7,12,6,82,1
42,49,8,20,0
82,42,99,76,0
35,51,48,99,1
5,21,93,25,1
75,80,32,74,1
24,65,93,56,0
0,77,7,74,1
19,69,34,76,1
57,56,77,21,0
67,94,40,61,1
29,66,76,30,1
29,65,16,3,0
38,92,63,5,1
29,82,62,9,0
83,85,9,5,0
14,13,26,67,0
62,52,61,5,1
4,66,20,48,0
34,42,7,66,0
46,62,62,94,1
27,1,77,66,0
32,65,10,43,0
15,26,88,96,0
38,13,26,45,1
93,41,47,70,1
65,29,33,72,1
58,14,54,9,0
54,62,9,62,1
34,77,5,42,0
39,79,98,43,1
30,72,90,6,1
83,71,86,96,0
34,42,65,96,1
86,35,23,24,0
15,45,7,14,1
59,6,79,57,1
70,40,19,85,1
54,62,53,93,1
66,43,25,81,1
36,22,89,73,0
93,90,14,71,1
66,39,22,91,1
36,47,13,90,0
32,43,10,93,0
51,54,41,95,0
46,62,80,84,0
89,67,21,98,1
44,80,82,39,1
78,55,55,51,1
21,22,58,97,1
7,50,89,40,1
44,85,6,35,0
84,7,81,37,0
49,18,39,20,0
30,8,35,6,1
75,12,34,32,0
25,24,32,86,1
10,90,14,99,1
37,89,64,75,1
50,57,86,64,0
44,23,50,0,0
78,9,80,51,1
29,76,55,15,0
71,68,78,45,0
15,6,90,62,0
59,65,96,31,0
68,78,58,90,1
21,10,35,58,0
58,75,20,22,1
23,86,94,12,1
98,32,11,44,1
77,64,23,83,1
91,0,2,25,0
77,63,14,7,1
42,12,32,27,0
8,64,10,76,0
29,0,52,59,0
58,52,76,90,0
46,44,33,34,0
32,12,32,34,1
10,25,62,96,0
93,61,62,55,0
87,30,50,45,0
95,1,60,84,1
64,24,51,90,1
85,14,65,53,1
27,32,76,8,1
64,24,75,96,1
76,40,97,22,1
97,48,18,67,0
35,1,77,60,1
25,35,91,80,1
96,30,60,36,0
31,68,91,53,0
3,86,25,36,1
93,17,57,36,1
76,2,45,88,0
4,96,35,71,0
33,35,70,52,0
6,43,99,97,0
84,80,84,55,0
50,97,9,3,0
11,1,5,24,0
16,85,27,66,1
55,84,11,71,0
70,41,67,11,0
81,23,69,81,1
53,45,12,54,0
76,1,99,4,1
37,1,97,88,0
38,53,27,79,1
55,15,18,9,0
42,90,1,88,0
4,90,53,31,0
74,35,46,48,1
19,19,25,17,1
44,0,55,61,0
34,7,55,50,0
90,97,56,90,0
20,72,19,57,0
86,8,0,23,1
89,27,73,53,1
31,54,58,48,1
46,49,87,88,0
66,12,16,99,1
83,72,78,99,1
78,68,63,98,1
71,37,78,23,0
5,51,43,26,1
8,54,24,16,0
47,31,22,0,1
98,88,47,37,1
10,71,11,76,0
91,90,61,36,1
30,20,99,62,1
78,21,4,63,0
45,82,98,4,1
22,98,1,33,0
64,36,98,36,0
71,34,64,4,1
18,44,79,74,0
20,91,71,98,1
83,37,42,27,0
37,43,18,25,1
3,8,23,11,0
95,91,38,26,0
47,56,35,97,0
71,36,25,96,0
75,25,53,1,0
13,84,97,77,0
69,58,98,10,1
70,62,78,5,1
85,64,36,33,1
40,51,64,29,1
52,54,89,12,1
98,75,18,43,0
7,69,32,27,0
52,56,7,29,1
53,73,37,41,1
26,77,8,54,0
0,35,55,83,1
58,74,8,67,1
22,49,71,65,0
19,21,95,92,0
16,22,66,5,0
79,96,81,79,0
26,91,91,54,0
26,38,30,46,0
57,25,86,72,1
18,90,23,67,1
5,79,43,19,0
92,64,24,39,0
7,29,40,83,0
14,98,67,8,1
94,23,13,73,1
48,28,83,2,1
29,98,36,18,0
56,13,75,94,0
2,73,29,20,0
20,9,60,8,0
9,18,50,7,1
48,38,27,56,1
59,59,18,22,1
9,22,86,78,0
21,88,68,8,0
64,2,31,14,0
46,17,53,92,0
17,26,48,28,1
73,95,17,71,1
94,66,82,19,1
54,48,87,31,0
77,91,86,20,0
41,64,74,65,1
6,86,66,82,0
56,93,43,28,0
60,99,8,62,1
85,89,97,16,1
34,3,7,48,1
96,17,99,79,1
30,38,98,12,0
10,37,41,6,1
42,8,63,59,1
66,13,69,32,1
55,25,37,25,0
13,94,52,10,1
58,24,79,91,1
82,76,70,36,1
44,9,46,67,1
55,34,33,55,0
78,95,45,67,1
39,56,20,53,0
91,0,80,2,0
92,35,41,67,0
68,55,86,91,1
60,15,1,31,0
62,60,2,65,0
9,17,67,93,0
74,66,93,52,1
86,43,37,70,0
77,90,5,12,1
1,56,79,65,0
62,66,20,64,0
2,91,78,29,0
46,86,9,72,1
21,67,18,2,1
23,39,8,22,0
38,43,42,12,0
22,63,61,88,1
26,33,29,13,1
13,99,93,10,1
41,18,10,97,1
5,45,88,17,0
16,71,22,47,1
16,17,1,41,1
68,49,93,73,0
10,90,97,19,1
40,97,82,18,1
72,51,39,64,0
31,55,4,27,0
76,71,29,48,1
91,71,63,72,0
29,9,4,54,1
98,33,66,44,1
74,2,91,53,1
69,22,70,96,1
82,23,39,18,0
56,55,18,43,1
17,53,0,5,1
9,5,1,64,0
6,84,0,57,0
5,95,69,20,1
7,91,54,62,1
58,3,87,88,1
49,96,86,94,0
2,85,75,13,1
94,50,18,57,0
70,82,57,48,1
14,94,20,17,1
39,59,75,25,1
55,73,71,29,0
67,95,32,88,1
40,19,37,69,1
78,30,10,50,1
98,64,41,65,0
76,93,66,51,1
40,68,8,69,0
24,41,61,65,0
71,51,56,85,1
59,98,27,12,0
91,27,29,92,0
66,12,67,14,0
47,69,56,68,0
59,98,84,9,0
48,85,34,70,0
40,8,49,35,1
42,35,61,33,0
23,19,7,42,0
4,81,54,46,0
45,12,0,37,0
52,3,37,71,1
39,27,12,70,0
15,74,26,2,1
75,7,39,26,1
92,0,16,8,1
27,87,61,71,0
89,38,36,84,1
28,32,41,58,1
10,71,82,43,1
15,93,52,22,1
7,20,41,97,0
90,49,58,87,1
8,55,70,48,1
11,83,65,55,0
54,8,6,2,0
78,75,13,46,1
39,75,62,86,0
88,45,75,51,0
62,16,70,25,0
30,3,72,79,0
74,15,35,81,1
77,39,72,87,1
0,34,87,64,1
66,64,9,70,1
92,91,70,25,1
66,68,52,67,1
14,44,67,2,0
85,93,34,18,0
42,6,77,38,1
43,49,17,23,0
58,2,31,93,0
94,69,62,37,1
73,30,65,3,0
35,69,89,45,0
54,12,88,11,0
73,49,74,8,0
4,18,22,32,1
20,48,8,89,1
42,41,25,61,0
82,1,68,34,0
64,59,19,96,0
99,81,15,7,1
26,77,50,31,1
43,10,54,33,0
74,58,5,33,1
28,73,13,34,0
63,66,16,26,0
94,28,66,78,0
75,27,29,80,0
43,94,26,69,0
20,48,22,65,1
8,72,10,40,1
43,12,28,68,1
45,37,9,80,0
59,67,74,80,1
8,81,64,99,1
21,45,40,6,1
88,72,51,30,1
27,70,12,42,1
47,3,35,31,0
45,57,28,79,1
28,42,16,72,1
0,21,5,11,1
91,73,71,78,1
31,64,77,8,0
44,74,51,69,1
76,62,77,20,1
78,33,28,87,1
40,89,8,90,1
91,53,5,68,0
2,11,69,66,1
21,51,0,31,1
34,78,27,7,0
34,33,76,24,1
18,90,58,59,1
72,54,27,10,0
37,97,9,7,1
78,72,19,44,1
0,56,87,46,1
72,3,92,47,1
88,46,51,36,1
42,48,62,24,0
1,77,0,88,0
96,17,74,69,1
39,91,77,99,1
51,55,72,92,1
62,38,20,45,1
53,63,92,68,0
71,12,79,22,0
16,97,59,26,0
51,54,83,79,1
76,23,84,28,0
27,34,77,37,0
0,54,76,32,1
92,88,41,11,0
38,53,92,31,1
23,92,34,17,0
95,4,14,85,1
88,98,11,14,0
75,29,79,16,1
14,14,39,86,0
84,32,51,35,1
25,80,47,44,1
54,69,45,86,1
82,87,17,34,1
93,12,69,17,0
39,86,76,25,0
9,94,27,41,1
99,79,35,1,1
26,13,86,77,0
58,51,21,24,0
28,74,51,29,0
92,83,96,68,1
9,69,35,63,0
76,15,21,76,1
93,4,44,71,1
23,5,63,31,1
11,64,39,49,0
25,88,20,34,1
12,57,18,62,1
15,65,43,23,1
31,22,94,83,0
76,33,54,18,0
30,51,97,25,0
79,46,0,2,0
48,31,83,35,1
27,63,29,13,1
86,63,62,29,0
94,97,5,36,0
69,78,20,89,1
75,63,85,71,0
10,18,79,71,0
42,85,75,22,0
29,65,98,11,1
73,46,83,50,0
68,30,69,80,0
90,46,32,69,1
55,13,95,13,1
94,0,65,83,1
45,34,41,76,0
83,78,37,21,1
10,25,95,37,1
84,2,87,59,1
43,29,42,58,1
47,44,11,79,0
85,50,19,11,1
64,48,30,47,0
22,22,59,4,1
64,0,52,86,1
10,38,21,46,0
23,49,98,98,0
13,58,43,8,0
26,29,10,61,1
15,51,80,94,0
48,54,88,60,0
56,28,43,24,0
64,61,60,81,0
42,25,66,16,0
16,16,35,32,0
90,42,4,72,0
34,73,29,60,1
83,4,28,1,1
96,84,43,74,1
71,88,54,65,1
37,14,14,53,1
72,61,4,68,1
20,92,53,25,1
13,57,35,87,1
36,71,15,3,1
60,61,31,29,1
4,77,16,8,0
27,5,42,85,0
17,72,10,30,0
13,9,51,64,1
18,37,11,81,1
10,24,55,78,1
89,22,0,58,0
60,84,85,36,1
1,73,57,3,1
65,54,86,26,0
75,68,91,57,0
31,25,92,83,0
42,72,47,69,1
37,75,20,65,0
77,78,80,88,1
81,92,99,83,0
8,75,94,94,0
73,19,19,51,0
63,36,31,21,0
42,60,17,74,1
27,87,37,50,1
56,23,63,70,0
99,90,32,3,0
5,92,43,89,1
98,92,51,24,1
